393,"""1.产品需求挖掘及收集：负责内外部产品调研分析，根据调研结果，形成产品规划意见提出明确产品需求",2
394,负责应用运维平台建设，制定应用系统运维管理相关规范和制度,0
395,对接集团日常行政事务沟通，协调处理等，包括不限于场地、餐饮、清洁、安防等,4
396,"运用用户分析、数据分析等方法提升产品效果""",2
397,"能够主动结合全网基础架构的情况，提出符合信息安全的架构方案，并推动方案的落地实施""",4
398,"进行Android客户端技术和业务的探索性预研""",1
399,实施软件测试，针对后台服务和系统进行自动化、功能、性能和安全等方面测试,1
400,"""1、根据公司战略发展的需求，制定公司技术层面的发展规划",2
401,定期输出产品运营体检报告，协助相关产品经理推动落地优化改进措施,4
402,"组织指导业务开发团队，提升业务开发团队技术能力、技术标准、研发规范和研发质量。""",2
403,"前沿深度学习视觉算法的跟踪、实现与优化。""",1
404,"""1.	负责高性能、高并发服务平台的架构设计",0
405,参与项目的需求、设计、编码、测试等流程,2
406,"""1.负责可视化编程编辑器搭建和界面设计",1
407,"负责移动客户端开发团队的建设提升工作，指导团队内开发工程师，完成研发任务，提升团队技术能力和工作效率，帮助团队成长发展。""",2
408,负责相关行业线各类宣传材料的撰写，产品彩页、软文等,4
409,熟悉常用的数据结构和算法，熟练掌握Java、Scala，对JVM性能调优,1
410,根据公司IT规划，进行信息技术中心内部IT项目的过程跟踪和管控，保证项目的顺利进行,4
411,"""1、负责顺丰同城产品运营支持，包括产品推广及推广运营监控工作",0
412,熟悉Linux操作系统，熟悉Shell脚本编程及常用Linux系统管理命令,1
413,"负责解决产品中存在的技术难题，保证系统稳定可靠运行。""",0
414,"根据公司实际情况制定合理的敏捷推广策略""",4
415,负责系统及相关产品需求分析及架构设计，性能优化,2
416,"５、参与并跟进开源社区，进行开源技术的预研""",1
417,"""1.负责熟悉公司内部的研发框架，对个性化系统需求进行前后台系统研发",0
418,"产品开发过程中技术平台积累，包括技术规范、通用技术模块、经验案例、科技论文的撰写.""",1
419,"需求信息的记录、收集、反馈，技术文档的编写，系统使用指导。""",1
420,"平面印刷宣传类设计""",1
421,根据公司开发规范，标准，规范、严格地编写高质量、可维护的代码,1
422,技术文档、操作指引编写、对用户做培训和使用指导,1
423,"实施对系统的环境搭建、集成测试、系统测试、用户测试、性能测试,提交测试报告",1
424,编写底盘相关功能测试用例并执行相应测试验证,1
425,利用运筹学、大数据分析、智能算法等手段建立并优化场地规划的标准、模型和系统，提升场地规划工作的技术水平,2
426,"""1、负责相关业务系统技术支持",0
427,负责指导、处理、协调和解决公司项目中出现的技术问题,4
428,"根据业务需求进行CRM、BI系统开发和问题处理，包括系统界面、报表和数据间接口的集成；（如：ERP、CRM、PDM、MES、OA、HR等系统数据间的集成）。""",1
429,"""1.收集、梳理和分析企业内部用户或外部业务伙伴和客户（外部用户）的业务需求",2
430,"""1.建设业内领先的大数据平台，大数据解决方案",2
431,负责缺陷跟踪和管理,4
432,"""1、负责无人机（固定翼和多旋翼）的飞行测试工作",0
433,实施对产品的集成测试、系统测试、用户测试、性能测试，提交测试报告,2
434,"""1.	负责计算机视觉、模式识别相关项目的算法研发",1
435,"""1、有扎实的JAVA技术基础",1
436,"""1、负责业务系统生产环境审核，执行生产环境变更及发布实施，发布后协助用户对系统新功能进行验证",4
437,配合测试人员编写测试计划、测试用例、测试报告的编写、问题缺陷的发现及跟踪、产品用户手册编写等,1
438,负责项目管理的日常工作，包括进度、质量、风险及变更管理，及客户满意度提升等,4
439,"""1.负责流式数据处理的工程实现和落地，包括海量数据的计算、存储和检索",1
440,"自动化测试：能够熟练使用至少一种主流自动化测试工具或性能测试工具（Loadrunner/Jemter&Selenium/RobotFramework尤佳）。""",1
441,定期检查和分析全区所有IT软件硬件设备资产及配置标准，并提供相应的服务支持和优化建议，保证设备在各岗位稳定、高效的运行,0
442,"基于产品运营数据、用户行为数据的采集、监控和统计分析等，提出可执行的优化策略，制定产品的迭代更新计划。""",2
443,负责和相关服务商、合作方、渠道方沟通、谈判，推进项目的进行,4
444,"评审测试人员提供的测试用例，并配合测试人员完成测试工作，保证项目质量""",1
445,"""1、负责运维工具开发",0
446,编写测试用例并执行测试,1
447,配合业务需求，与其他业务系统进行接口开发,2
448,按照开发流程编写相应模块的设计文档,1
449,"处理用户IT问题并实现IT需求；""",2
450,负责机器视觉检测项目的算法设计和程序开发,1
451,"活跃的工作态度,有团队合作精神，对新技术有好奇心，能够主动进行技术钻研，并带动和提升团队技术能力。""",2
452,持续的优化和改进已有业务系统，进行日常需求维护和二次开发工作,2
453,对APP应用代码段进行重新架构,1
454,"""1、负责从视觉和操作层面对公司软件界面进行设计工作，根据产品需求，对产品的整体美术风格、交互设计、界面结构、操作流程等做出页面内容的设计、开发、及维护",1
455,对适合自动化测试系统编写测试脚本，实现自动化测试,1
456,"""1、负责无人机整机产品的新产品导入，对接研发和工厂",2
457,熟悉市场上资金类系统的最新发展动态，主动与供应商联系，了解功能与优缺点，结合我司实际提提供意见或建议,2
458,Analyzeandextractrelevantinformationfrombusinessdata/userbehavioraldatatohelpautomateandoptimizekeyprocesses,4
459,紧急故障外勤（现场服务器及网络维护）,0
460,负责涉及网点的IT专项工作推进和完成,4
461,对现有系统架构和数据模型进行改进优化，以适应未来业务量的发展,2
462,"""1、用系统化的方法分析业务变化趋势，为管理层决策和产品完善提供数据支持",2
463,通过数据对销售、BD、用户消费习惯数据进行深度分析挖掘。为BD、销售、物流优化提供深度的优化建议,2
464,结合产品特性，提出有效的运营策略及执行方案，对部分结果负责,4
465,根据业务需求完成产品的原型设计、交互设计和流程设计，产品需求文档、操作手册撰写等,2
466,进行设计规范的输出，并推动规范在整个项目团队执行,4
467,通过海量的数据实施用户画像、风险防控、文本挖掘、预测、时间序列等项目,2
468,编写APP需求开发文档,1
469,指导技术团队完成产品实现，并保证产品质量,2
470,负责产品量产支持和维护,0
471,实施对产品的集成测试、用户测试、性能测试，提交测试报告,2
472,负责招投标过程中，商务合同的审核，保密协议签订,4
473,有前瞻性的，敏锐的产品思维，产品方法论，产品实际管理及落地经验，关注行业发展，持续开展市场调研，敏锐把握产品行业动脉，聚焦用户痛点，高效实现产品转化,2
474,，负责中间件组件运维工具开发，进行自动化运维平台建设,0
475,"根据部门要求给图像拉框标点、添加描述信息等；""",1
476,，参与平台架构部的微服务架构设计与研发,0
477,"对地区执行中遇到的问题进行反馈并提出解决方案""",4
478,"部分软件功能模块设计和软件界面美化。""",1
479,测试执行：能够按照测试方案和用例执行测试工作，并能够遵照缺陷管理规范中的要求进行缺陷的管理、对缺陷的变化曲线及具体的缺陷类型的分布进行深入的分析，给研发员提出建设性的改进建议,4
480,"搭建控制系统平台，并进行算法核心代码编写。""",1
481,"""负责数字化产品APP的架构设计、开发",0
482,"基于海量数据和真实需求，使用人工智能/机器学习/运筹学等手段，为新产品开通决策提供技术支持。""",2
483,负责需求管理系统（JIRA）的运维：权限管理、需求流程配置、报表数据监控等,0
484,"支撑DDS同城业务推广，分析解决生产问题。""",2
485,"负责核心框架功能的设计和开发。""",1
486,"通过技术手段控制和优化成本，提升资源使用率。""",2
487,掌握常用设计软件，以及原型Demo制作工具，具有一定的用户界面设计能力,1
488,"制定模型在不同场景下的应用标准与使用指南""",1
489,"根据团队实际情况导入相关敏捷方法实践；""",4
490,学习和研究新技术以提高自动测试的效率和质量，组织兴趣小组，参与公司创新及技术预研项目,4
491,根据用户需求和架构设计文档按时完成开发工作，并保证开发的功能的稳定性,1
492,"负责撰写或审核公司信息系统的部分运维文档和管理文档，如系统安装、配置文档，系统维护手册，用户使用手册，FAQ，应急切换文档等；""",1
493,配合研发工程师样品的采购,4
494,准确把握项目目标和周期，与业务及开发部等合作部门沟通协调，推进项目的顺利进行,4
495,"""1、负责嵌入式系统的代码编写",1
496,"""1、负责上线安全测试、例行安全检查、渗透测试工作",0
497,具备良好的问题定位分析能力，负责解决系统的技术难点,0
498,负责相关业务的数据梳理以及流程优化，配合项目团队完善数据指标体系建设,4
499,解决客户在使用我司内部发件工具的的问题,2
500,"""1.依据产品需求完成高质量的Web前端页面开发和优化",2
501,产品包装的可行性分析与测试,4
502,跟进学习最新的无人机控制算法,1
503,"通过数据对销售、BD、用户消费习惯数据进行深度分析挖掘。为BD、销售、物流优化提供深度的优化建议。""",2
504,"必要时参与移动端产品的功能测试；""",2
505,参与设计和优化应用服务系统的监控系统、策略和实施；配置监控、日志等运维平台，实时监控线上业务情况,0
506,"""1、负责研究制定技术发展路线和移动架构",4
507,编写完整的产品需求文档，协助开发团队理解和掌握需求，对产品需求方向和易用性负责,2
508,"""1、	设计数据/仿真产品，带领团队完成产品研发和实现，负责产品的应用推广和迭代更新",2
509,"（3）参与并完成维护系统问题及故障解决，维护系统软件修改。""",0
510,"""1、主要从事无人机地面站软件研发工作",0
511,"""1、负责建设公司大数据平台，为公司用户提供稳定、易用的大数据平台工具和便捷、酷炫的数据产品",2
512,设计技能全面，对设计有热情，对设计趋势有自己的见解,1
513,配合后台开发工程师一起研讨技术实现方案，进行应用及系统整合,1
514,"探索深度学习等前沿技术在财务方面的应用；""",2
515,协助需求和研发部门对运营支撑系统的结构设计和数据展现,2
516,负责iOS企业和AppStore应用发布，了解产品关键词，能够根据用户反馈，持续进行产品优化,2
517,负责执行分布式系统的发布工作,0
518,负责企业需求管理工作，包括需求管理、需求分析、研发跟进、实施跟踪、上线辅助等相关内容,2
519,负责应用系统的监控部署，从系统逻辑、接口功能、业务功能等角度进行分析，深入理解系统应用，提升应用的稳定性，可用率，不断提升可运维性,2
520,"""1、统筹中心关键产品的运营监控体系建设",4
521,通读过mycat等数据库中间件产品源代码优先,1
522,定义车辆底盘相关功能需求以及验收标准,2
523,"负责为用户提供IT类技术咨询；""",0
524,梳理优化业务使用集群的流程及规范，使平台在资源利用、质量效益等方面均达到较高水平,2
525,定期收集内部业务需求和外部市场需求，评审并输出产品方案，制定航空物流产品解决方案或计划,2
526,，根据产品和项目特点，提出合理的自动化解决方案，并负责设计和实现自动化测试工具，提高测试效率,0
527,负责量产产品内置测试软件设计和开发调试,1
528,参与系统应急方案的定期演练、执行应急方案，提出优化方案建议,4
529,负责服务平台产品的研发和平台升级优化,2
530,负责公司区部、各个场地新建、弱电、网络设备、线路安装调试和故障排除,0
531,负责公司分布式业务系统的升级发布、日常运维,0
532,承接个性化业务工具的开发与应用；2、从客户以及经营的维度实施数据分析与挖掘，为大区经济圈提供IT数据运营分析支持；3、IT与业务融合需求的挖掘与有效输出；4、助力方案+项目落地以及个性化解决方案研究,2
533,"协助完成全球供应商流程管理及谈判，推动项目进展。""",4
534,精通SAPHR前台操作与后台配置,1
535,"深入了解货主和承运商的诉求和痛点，提出新的产品和服务需求，丰富平台产品和服务能力""",2
536,"产品的持续改进与优化；""",2
537,"""负责搭建公司授权审批管理体系，指导各业务部门开展授权审批管理工作",4
538,"""1、负责对本区基础架构设施，机房，分布式系统和网络筹建以及现有基础架构设施的每日检查",0
539,"基于市场销售情况，分析、判断各产品的生命周期及后续的跟进措施；""",2
540,负责地区网络运维工作支持与管理，负责与数据中心网络组共同制定符合全网地区的网络标准规范，并推动标准化工作的落地执行,0
541,对项目的全过程进行组织、协调和管控,4
542,负责梳理前后端系统的架构，负责对整个软件架构、关键构件、接口的设计，指导各开发小组人员进行开发,0
543,配合产品进行界面优化设计，提高产品美观和用户体验,2
544,"协助业务系统规划与设计工作，对应用架构和数据库系统提出合理建议；""",0
545,"""1、理解业务目标、策略，负责业务需求的调研、分析和确认",2
546,"推动质量管理工具的优化。""",2
547,"""1、对交互设计过程有深入的了解，可以独立完成整个设计过程（交互流程、角色模型等等交互设计方法能熟练应用）",1
548,根据产品需求，编写技术方案，实现业务系统编码和自测工作,2
549,负责跟踪项目开发、测试和实施进度,4
550,完成规定的版本研发，按研发规范提交最终成果,4
551,"""1、协助顺丰智能中转设备、工具的设计规划工作（含机械设计、电气设计、自动化控制等）",0
552,"""我们需要你：",4
553,"""1.参与产品需求、系统设计的评审工作，并提出改进意见",2
554,跟踪、监督需求开发的进度，参与新系统的测试与推广，跟进现有系统的使用情况,4
555,"""1、根据用户需求及业务流程，完成系统产品的功能设计，能够满足实际业务场景",2
556,"公司安排的其它工作；""",4
557,"""?	负责自动驾驶视觉感知任务开发",0
558,评审测试人员提供的测试用例，并配合测试人员完成测试工作,1
559,"关注和掌握物流行业物流详情的应用场景""",2
560,"负责各类测试工具的预研和工具平台建设。""",0
561,"上级领导交办的其他工作任务。""",3
562,根据产品提供的需求文档，评审需求及工作量，并保证开发的功能的稳定性。2.评审测试人员提供的测试用例，并配合测试人员完成测试工作。3.负责模块设计，项目相关的技术文档的编写工作。4.负责项目中主要功能的代码实现，同时参与后期的生产问题解决,1
563,"完成上级交付的网络设备和服务器设备的维护、测试、部署、管理。""",0
564,"部门内的安全知识和技能的培训与普及。""",4
565,"""1、负责产品维护敏捷开发和研发项目的项目管理工作",0
566,设计测试流程，分析使用行为及需求，收集反馈，不断对产品进行优化和改进,2
567,负责数据中心的容灾体系建设及年度演练工作,0
568,"无人机监控系统软件开发。""",0
569,能够全面掌握需求，及时处理项目成员对需求的咨询及疑问,2
570,负责机载航电系统的软件接口定义和硬件驱动开发,1
571,负责解决产品在各种浏览器及webview下的兼容,1
572,"负责App的性能优化。""",0
573,推动项目过程中有效的敏捷工程实践，通过教练或顾问的方式协助项目团队解决遇到的相关问题,4
574,"参与H线产品运营，负责监测、整理与分析系统运营数据，并给出优化对策；""",0
575,配合产品经理和UI设计师，研究并改善用户体验,2
576,能充分理解软件设计师提出的设计方案和计划,1
577,负责规划产品运营策略和方向，制定计划，推动计划执行并最终达成目标,4
578,"负责建立数据评测体系，对数据质量进行验证""",2
579,跟进并推动开发、测试等人员紧密合作，达成项目目标，协助编写测试用例和解决测试问题，制定上线切换方案,4
580,"""1、负责顺丰优选门店系统的产品定义、搜集和提出产品需求，并进行相关产品流程设计、功能设计和产品迭代",2
581,"""1、负责公司Android产品的架构设计、开发、优化等相关技术研发工作",0
582,负责产品的持续优化和运营，不断提升用户体验,2
583,对系统存在的问题进行跟踪和定位并及时解决,2
584,"""1、总体负责项目的测试工作，总体了解需求，并根据开发计划和设计规范编写测试计划、测试方案、测试用例、测试数据",1
585,带领团队对于业务数据进行分析，设计并应用数据挖掘相关的算法,2
586,"算法验证：能够有效验证算法模型的可行性，并不断丰富业务场景，优化算法模型""",1
587,制定产品说明书，对产品的设计、开发、测试、上线等过程进行全程监控,2
588,监控门店设备和软件运行状态，排除潜在风险，持续优化各类技术策略和标准，确保业务稳定开展,2
589,"""1、负责数据中心内部流程制度建设及优化",0
590,产品跟踪优化：收集反馈和新的产品需求，形成优化建议方案，推进产品优化的落实和相应产品指标的跟踪达成,2
591,负责为地区IT提供机房基础环境运维、X86服务器硬件相关技术支持,0
592,负责机房运维及管理工作改善及优化,0
593,参与技术难题攻关、组织技术积累、有较强的钻研精神，自学能力强,4
594,负责IT服务中心运维自动化、运营系统的开发与管理，打造可编程的基础架构,0
595,负责开发、完善运维内部系统及辅助系统，提升运维质量及效率,0
596,熟悉软件工程，对设计模式及UML有一定了解,1
597,"完成上级主管指派的其它任务。""",3
598,负责统计、汇总项目和相关工作报告，有效地组织召开相关会议，做好项目总体计划进度报告、阶段性汇报及关键里程碑的项目汇报,4
599,"负责服务平台集群式架构、部署方案以及监控""",0
600,负责研发组件化、模块化、平台化架构和设计，并进行不断设计和架构优化,0
601,"""1.负责公司内部所有相关行政事务，包括场地管理，座位规划；会议室资源协调等，办公环境监督等",4
602,参与算法架构设计及其在各个平台的移植和优化,1
603,"负责项目中主要功能的代码实现，解决生产环境中出现的各类问题；""",4
604,对项目进行风险评估，制定应对策略,4
605,负责信息系统对上、下游接口标准设计，输出上、下游对接标准API,1
606,"""1、负责客服系统前端架构设计、开发与优化",0
607,"架及运维；设备清单整理；""",0
608,负责运营数据分析和回顾并对整个网络进行优化,0
609,"负责U3D开发团队技术管理""",0
610,负责无人机电机控制器物料选型、BOM制定及其量产工作,0
611,"""1、负责企业办公客户端产品功能规划、设计和产品生命周期管理",2
612,负责与相关部门对接，制定和执行新产品、新功能的落地实施计划，确保产品高效投入外部市场以及内部业务体系,4
613,负责北京AI团队建设，技术研发管理；带领团队攻克难题，吸引更多优秀的人加入,4
614,"解决开发过程中遇到的技术问题，配合项目成员完成相关测试工作。""",4
615,团队配合，参与HTML5应用架构的设计和规范化工作，优化代码实现，提高产品性能,1
616,参与项目业务方案设计，能根据需求分析文档编制接口解决方案和开发说明书,1
617,"WorkasafrontlinesupporttoperforminitialdiagnoseinITrelatedissues,identifyrootcauses,coordinatew/relateddepartmentstocomeupandimplementresolutionswithrelatedparties",4
618,"提出新的产品思路，调整方向，打磨细节""",2
619,掌握工艺方案规划、机械设计等工作的专业知识技能,1
620,"负责WindowsServer运维管理自动化开发和支持工作。""",0
621,"有APP/Web网站设计成熟的项目案例，或有交互设计、UED经验者优先。""",1
622,对测试中发现的问题能够进行分析和定位，与开发人员、需求人员积极有效沟通，推动问题解决,2
623,"评审测试人员提供的测试用例，并配合测试人员完成测试工作，保证项目质量。""",1
624,负责高层设计，项目相关的技术文档的编写工作,1
625,带领并指导开发工程师进行代码开发/单元测试等工作，保证代码的健壮性、可读性、易维护性,1
626,根据产品提供的需求文档，评审需求及工作量，并保证开发的功能的稳定性。2.评审测试人员提供的测试用例，并配合测试人员完成测试工作。3.负责模块设计，项目相关的技术文档的编写工作。2.负责项目中主要功能的代码实现，同时参与后期的生产问题解决,1
627,负责研发中心的项目立项、结项等项目过程指导相关工作,4
628,"""1，参与平台架构部的大客户发件系统的设计与研发",0
629,"""1、参与软件需求的开发及评审，深入理解业务逻辑及运用场景，负责将软件需求转换成测试用例",1
630,具备良好的审美能力和手绘功底，具有较好的创作型思维和逻辑思维，所有设计的原创性需要达到90%以上,1
631,"规范文档的编写、维护，以及其他相关工作""",1
632,"""负责丰声大数据数据库搭建，数据表对接",0
633,熟练掌握分布式通讯、缓存/存储、并发编程、服务框架、性能调优.,1
634,测试执行：能够按照测试方案和用例执行测试工作，并能够遵照缺陷管理规范中的要求进行缺陷的管理、对缺陷的变化曲线及具体的缺陷类型的分布进行深入的分析，给研发人员提出建设性的改进建议,4
635,"协助顺丰科技编写系统应急方案，定期进行应急演练，执行应急方案，并提供优化方案建议""",4
636,"完成上级交办的其他工作任务。""",3
637,按照相关流程规范输出软件过程中的各种文档,1
638,负责需求调研、分析，统筹设计系统需求解决方案，推动需求的开发、测试和上线,2
639,"""1.统筹地区个性化需求的受理与评审工作",2
640,"完成领导交办的其他工作。""",3
641,（2）负责子系统/子模块功能的开发及测试,0
642,保证项目的正常进行，确保公司项目计划按时完成,4
643,"完成上级交办的设计相关事项。""",3
644,负责产品APP的架构设计、开发,0
645,做好鄂州枢纽项目信息系统的项目管理工作，计划制定、过程控制、资料管理等,4
646,针对公司不同产品的实际情况，对研发流程进行裁剪并监督实施,4
647,"""1、根据产品需求，进行需求分析评审、详细设计、技术文档编写",2
648,"预研前端技术方向，提高前端团队整体技术水平。""",2
649,"制定IT运维标准及流程管理优化""",0
650,"""1.	负责团队内多个项目进度节点把控，和资源调度",4
651,参与对供应链物流协同平台的产品设计，包括供应链计划、供应链执行、S&OP、订单管理、运输管理、库存管理等,4
652,参与模块设计、子系统交互、数据交换等业务无关基础架构设计,1
653,"解决各种疑难杂症,系统优化，帮助系统架构完善",0
654,"对地区执行中遇到的问题进行反馈并提出解决方案。""",4
655,定期针对特定产品案例，进行市场调研分析并输出反馈报告,2
656,"部门安排的其他任务""",4
657,"自动化测试：能够熟练使用至少一种主流自动化测试工具或性能测试工具（Loadrunner/Jemter&QTP/Selenium/Cucumber/RobotFramework尤佳）。""",1
658,参与整个产品的生命周期管理，根据用户分析、行业需求制定产品更新迭代方案，提升产品竞争力,2
659,"参与分享设计经验，提高团队的设计能力""",2
660,负责IT项目实施、公司内部系统安装，调试，维护；系统日常监控、数据备份、恢复；现场或远程解决公司内部IT问题,0
661,"""1.	负责研发项目的物料采购，高效支持研发工程师物料",0
662,负责策划线上/下活动，进行产品推广，不断加强商户使用粘性、同时激活新用户,2
663,，负责项目的测试方案制定，设计测试数据和测试用例,4
664,能制定技术标准规范，并高质量完成设计、开发任务,1
665,"负责解决开发过程中的技术问题。""",0
666,"Otherdutiesasassignedbysupervisor""",4
667,"""1.负责数据类测试工作，白盒测试、自动化测试，独立设计和执行设计用例，进行缺陷跟踪等",4
668,带领技术团队完成产品各模块概要设计和详细设计，提升开发效率,2
669,负责研究IT系统运维主动预防工作，如系统运行监控预警、系统运行预测评估、应用容量监控和预测，建立和实现系统运行主动预防体系,0
670,"""负责产品在iOS平台的客户端开发工作",0
671,对日常数据进行跟踪和研究，进行产品或功能上线效果分析，并跟进改进产品的体验完善,2
672,"""1.根据运营策略执行产品线上线下活动，推动产品应用落地",2
673,"指导与支持产品经理、业务经理设定目标，并检验是否达标。""",4
674,测试计划：能够对负责的测试任务准确的进行工作量的估算，以及制定较合理的测试计划,4
675,按照开发流程规范，进行项目编码开发、单元测试、集成联调测试等，确保质量,1
676,"跟进产品运维、迭代项目管理，确保目标达成。""",4
677,嵌入式系统软件测试或开发经验，3年以上（开发测试经验不必同时保有）,1
678,和技术组对接，跟进UI设计，推动项目上线,4
679,"""1、负责IT运维平台的建设，通过引进/自研等方式实现IT运维支持平台工具化、自动化、智能化",0
680,"""根据公司战略规划，开展呼叫中心",4
681,负责大数据产品的规划和实施，对产品进行可行性分析及设计，完成产品设计、编写产品需求文档、和各方进行有效沟通,2
682,"负责各类型场馆的触摸屏，多点触摸桌，互动墨镜墙等互动展项的程序编写，动态效果设计""",1
683,"""1、顺丰总部数据中心网络的规划、建设和运维",0
684,"""1.负责APP开发工作",0
685,"负责在项目推进过程中的跨部门协调沟通工作，确保产品及新功能能按时完成并高质量上线""",4
686,设计、开发高可用、高性能的REST接口，满足高内聚、松耦合、可维护等要求,1
687,"能积极与开发沟通，推进界面及交互设计的最终实现。""",1
688,"""1、负责部门产品功能规划、设计和产品生命周期管理",2
689,负责对个性化系统的数据库进行设计,0
690,开发敏捷相关课程,1
691,"""1、计算机或软件相关专业,4年以上工作经验，全日制本科或以上学历",1
692,试产跟进、试产总结、试产问题点改善，组织召开试产会议,4
693,负责投入产出分析，并根据分析结果完成设计提升改善，以推动方案的实施落地,4
694,协调开发团队及项目管理，日常进度跟踪以确保产品功能特性和交互符合产品需求文档的要求，同时根据行业发展和市场需求，制定产品中长期规划，有效整合可用资源，保证产品的可持续性健康发展,2
695,熟悉J2EE体系架构，熟悉java开源框架如Struts2、Spring、Hibernate、SPRINGMVC、MYBATIS等,1
696,能够制定需求管理计划，并严格监控，执行需求管理计划,4
697,负责制定设计规范，设计流程,1
698,精通Flash的编写以及ant编写环境下的scratch开发源代码读写能力(ant/Flex库),1
699,顺丰网络标准、制度、规范的制定和执行,4
700,日常主要负责华为核心交换机，防火墙、aruba无线网络设备、联想IBM服务器维护工作,0
701,有效地执行测试用例，提交缺陷以及测试报告,1
702,负责对销售人员的技能培训,0
703,负责toB工具类产品的交互设计，并对产品最终的用户体验负责,2
704,"""1、负责应用系统日常运维工作，包括系统的变更及发布审核、运行监控、事件响应及处理、用户服务请求，从业务操作、系统功能特性、接口逻辑等运用角度，对问题进行诊断及跟进解决",0
705,"完成上级交办的其它任务；""",3
706,"具有规范的代码编写习惯、良好的技术文档编写能力、流利的表达能力。""",1
707,能根据设计方案和计划进行编码实现，在进度和质量上符合方案和计划的要求,4
708,"""1.独立负责业务数据收集整理，搭建业务数据体系，结合业务对数据源进行深度诊断性组合、挖掘、分析",2
709,"负责核心产品（项目）业务系统的集成测试、系统测试、用户测试、性能测试，提交测试报告；2.负责核心产品（项目）业务系统的测试方案、测试用例的编写和评审，完成测试结果分析，并落实持续改进；3.掌握测试技术、测试工具和业务知识并进行指导、培训；4.能够及时反馈客户的问题,主动提升客户的满意度",2
710,"在某些项目中担当项目经理的角色管理项目范围、进度、风险等""",4
711,"负责组织技术研究和攻关工作，并负责组织和管理公司内部的技术培训工作。主要是完成数据平台之上各产品的开发""",4
712,负责数据仓库开发工作,0
713,参与全网数据中心的规划、设计和建设工作,0
714,新包装的工业化实现，及上市跟踪,4
715,"StrengthenCommunicationamongSFEU,OSRegionandHQincludingExpressBG/SFITcolleaguesondata/systemintegrationofEUrelatedprojects",4
716,深入研究电商WMS或OMS系统，发掘电商WMS或OMS产品应用需求。并与仓库运营及各业务条线紧密沟通，确定需求并制定相应的产品规划,2
717,对其他开发工程师进行技术培训指导,4
718,负责视觉相关功能算法的研究、实现和优化,1
719,"""1.负责顺丰科技运维团队的日常管理及运作",0
720,统筹设计及管理线上产品线、线下工具，实现线上产品与线下场景相互结合,2
721,能够独立负责完成App开发工作、熟悉iOS多线程、持久化存储、网络通信等开发；对用户体验、交互操作流程有深入理解,1
722,"对测试中发现的问题能够进行分析和定位，与开发人员、需求人员积极有效沟通，推动问题解决""",2
723,负责桌面相关系统或产品的流程、制度、操作手册制定与运维管理,0
724,对内、外部审计暴露出的重大风险和问题点，组织和推动各处室进行改进,4
725,负责公司网络的故障处理以及网络安全，网络质量及网络设备的监控,0
726,"负责自动化用例的编写和监控脚本维护；""",0
727,"""1.负责处理机器人感知方案的设计",0
728,协同其它部门完成输送分拣系统招评标工作，主导完成其中的技术标部分，及供应商细化方案审核,4
729,规划部门的自动化测试方向，负责自动化测试平台设计和开发工作，负责搭建自动化环境和框架,0
730,产品需求挖掘及收集：负责内外部产品调研分析，根据调研结果，形成产品规划意见提出明确产品需求。2.产品实施：负责原型设计、撰写需求文档，保证落实产品需求。跟进产品研发过程中反馈的问题，协调并提出相应产品改进方案。3.产品跟踪优化：收集反馈和新的产品需求，形成优化建议方案，推进产品优化的落实和相应产品指标的跟踪达成。4.产品持续运营：负责制定相关运营政策（如内容完善、活动策划、促销推广等），达成产品运营目标。5.协作支持：负责与关联部门职能协作，引导关联部门达成产品愿景,2
731,"""",4
732,针对新产品和新功能策划灰度用户测试计划，包括召集核心体验用户以及建立合适的测试过程,2
733,负责与业务部门交互沟通，协调研发部门、基础架构部门完成运维需求交付，并提供运维服务报告,0
734,"""1、负责办公场地机房、网络、服务器、办公电脑的日常运维",0
735,"""1、负责地区电商客户系统对接运维相关制度，标准，流程的落实与定期反馈",4
736,负责各类业务专项测试技术的研发和落地，有效提升测试的效率，高效保证版本质量,2
737,设计并开发相关的技术支撑平台,2
738,负责设计系统逻辑模型、数据模型和物理模型，并完成产品概要设计,1
739,"持续研究前沿技术并应用到产品中""",2
740,"""1.负责公司线上线下产品的视觉设计，包括线上APP，PC，小程序，线下的门店收银工具等",2
741,负责网络、机房、服务器相关技能的培训与支持工作,0
742,"""１、参与分布式对象存储、备份平台技术方案规划、设计、研发",1
743,负责设计测试用例，组织并进行产品测试，提交软件的测试报告,1
744,协调和推动业务、数据团队、将成熟的行业方案和应用案例沉淀到平台上，将产品和服务标准化输出,2
745,负责单板各功能模块驱动设计和开发调试,1
746,负责流程设计的推广支持工作,0
747,"完成上级交付的其他工作任务""",3
748,建立核心用户粉丝群，维护粉丝关系并协助产品利用该渠道进行用户调研和需求挖掘,2
749,负责Linux&unix操作系统自动化运维开发,0
750,"""1）快件分拣中心建设项目的工艺规划需求数据分析，工艺流程分析，工艺规划",2
751,"""1.	负责顺丰项目的H5前端设计和开发",0
752,安全检测策略和模型的开发设计,1
753,收集相关度量数据，进行针对性度量分析，定期出具质量监控报告,4
754,"参与系统平台开发进度计划制定，并配合后台开发人员实现前后台交互；""",1
755,负责供应商技术方案及详细设计的审核，,4
756,对公司内部剔除的IT需求进行初审，评估其需求品质及拖入与产出比，进行自助研发或上报,2
757,负责服务器的系统、应用运维工作，包括应用配置管理、系统监控、系统升级、系统安全、性能优化等工作,0
